ptid;enid;name;fullname
KOMMUNENUMMER;;0534;
KOMMUNENUMMER;;0536;
KOMMUNENUMMER;;0538;
KOMMUNENUMMER;;0540;
KOMMUNENUMMER;;0541;
KOMMUNENUMMER;;0542;
KOMMUNENUMMER;;0543;
KOMMUNENUMMER;;0544;
KOMMUNENUMMER;;0545;
KOMMUNENUMMER;;0602;
KOMMUNENUMMER;;0604;
KOMMUNENUMMER;;0605;
KOMMUNENUMMER;;0612;
KOMMUNENUMMER;;0615;
KOMMUNENUMMER;;0616;
KOMMUNENUMMER;;0617;
KOMMUNENUMMER;;0618;
KOMMUNENUMMER;;0619;
KOMMUNENUMMER;;0620;
KOMMUNENUMMER;;0621;
KOMMUNENUMMER;;0622;
KOMMUNENUMMER;;0623;
KOMMUNENUMMER;;0624;
KOMMUNENUMMER;;0625;
KOMMUNENUMMER;;0626;
KOMMUNENUMMER;;0627;
KOMMUNENUMMER;;0628;
KOMMUNENUMMER;;0631;
KOMMUNENUMMER;;0632;
KOMMUNENUMMER;;0633;
KOMMUNENUMMER;;0701;
KOMMUNENUMMER;;0702;
KOMMUNENUMMER;;0703;
KOMMUNENUMMER;;0704;
KOMMUNENUMMER;;0705;
KOMMUNENUMMER;;0706;
KOMMUNENUMMER;;0707;
KOMMUNENUMMER;;0708;
KOMMUNENUMMER;;0709;
KOMMUNENUMMER;;0711;
KOMMUNENUMMER;;0713;
KOMMUNENUMMER;;0714;
KOMMUNENUMMER;;0716;
KOMMUNENUMMER;;0717;
KOMMUNENUMMER;;0718;
KOMMUNENUMMER;;0719;
KOMMUNENUMMER;;0720;
KOMMUNENUMMER;;0721;
KOMMUNENUMMER;;0722;
KOMMUNENUMMER;;0723;
KOMMUNENUMMER;;0725;
KOMMUNENUMMER;;0726;
KOMMUNENUMMER;;0727;
KOMMUNENUMMER;;0728;
KOMMUNENUMMER;;0805;
KOMMUNENUMMER;;0806;
KOMMUNENUMMER;;0807;
KOMMUNENUMMER;;0811;
KOMMUNENUMMER;;0814;
KOMMUNENUMMER;;0815;
KOMMUNENUMMER;;0817;
KOMMUNENUMMER;;0819;
KOMMUNENUMMER;;0821;
KOMMUNENUMMER;;0822;
KOMMUNENUMMER;;0826;
KOMMUNENUMMER;;0827;
KOMMUNENUMMER;;0828;
KOMMUNENUMMER;;0829;
KOMMUNENUMMER;;0830;
KOMMUNENUMMER;;0831;
KOMMUNENUMMER;;0833;
KOMMUNENUMMER;;0834;
KOMMUNENUMMER;;0901;
KOMMUNENUMMER;;0903;
KOMMUNENUMMER;;0904;
KOMMUNENUMMER;;0906;
KOMMUNENUMMER;;0911;
KOMMUNENUMMER;;0912;
KOMMUNENUMMER;;0914;
KOMMUNENUMMER;;0918;
KOMMUNENUMMER;;0919;
KOMMUNENUMMER;;0920;
KOMMUNENUMMER;;0921;
KOMMUNENUMMER;;0922;
KOMMUNENUMMER;;0926;
KOMMUNENUMMER;;0928;
KOMMUNENUMMER;;0929;
KOMMUNENUMMER;;0935;
KOMMUNENUMMER;;0937;
KOMMUNENUMMER;;0938;
KOMMUNENUMMER;;0940;
KOMMUNENUMMER;;0941;
KOMMUNENUMMER;;1001;
KOMMUNENUMMER;;1002;
KOMMUNENUMMER;;1003;
KOMMUNENUMMER;;1004;
KOMMUNENUMMER;;1014;
KOMMUNENUMMER;;1017;
KOMMUNENUMMER;;1018;
KOMMUNENUMMER;;1021;
KOMMUNENUMMER;;1026;
KOMMUNENUMMER;;1027;
KOMMUNENUMMER;;1029;
KOMMUNENUMMER;;1032;
KOMMUNENUMMER;;1034;
KOMMUNENUMMER;;1037;
KOMMUNENUMMER;;1046;
KOMMUNENUMMER;;1101;
KOMMUNENUMMER;;1102;
KOMMUNENUMMER;;1103;
KOMMUNENUMMER;;1106;
KOMMUNENUMMER;;1111;
KOMMUNENUMMER;;1112;
KOMMUNENUMMER;;1114;
KOMMUNENUMMER;;1119;
KOMMUNENUMMER;;1120;
KOMMUNENUMMER;;1121;
KOMMUNENUMMER;;1122;
KOMMUNENUMMER;;1124;
KOMMUNENUMMER;;1127;
KOMMUNENUMMER;;1129;
KOMMUNENUMMER;;1130;
KOMMUNENUMMER;;1133;
KOMMUNENUMMER;;1134;
KOMMUNENUMMER;;1135;
KOMMUNENUMMER;;1141;
KOMMUNENUMMER;;1142;
KOMMUNENUMMER;;1144;
KOMMUNENUMMER;;1145;
KOMMUNENUMMER;;1146;
KOMMUNENUMMER;;1149;
KOMMUNENUMMER;;1151;
KOMMUNENUMMER;;1154;
KOMMUNENUMMER;;1159;
KOMMUNENUMMER;;1160;
KOMMUNENUMMER;;1201;
KOMMUNENUMMER;;1211;
KOMMUNENUMMER;;1214;
KOMMUNENUMMER;;1216;
KOMMUNENUMMER;;1219;
KOMMUNENUMMER;;1221;
KOMMUNENUMMER;;1222;
KOMMUNENUMMER;;1223;
KOMMUNENUMMER;;1224;
KOMMUNENUMMER;;1227;
KOMMUNENUMMER;;1228;
KOMMUNENUMMER;;1231;
KOMMUNENUMMER;;1232;
KOMMUNENUMMER;;1233;
KOMMUNENUMMER;;1234;
KOMMUNENUMMER;;1235;
KOMMUNENUMMER;;1238;
KOMMUNENUMMER;;1241;
KOMMUNENUMMER;;1242;
KOMMUNENUMMER;;1243;
KOMMUNENUMMER;;1244;
KOMMUNENUMMER;;1245;
KOMMUNENUMMER;;1246;
KOMMUNENUMMER;;1247;
KOMMUNENUMMER;;1251;
KOMMUNENUMMER;;1252;
KOMMUNENUMMER;;1253;
KOMMUNENUMMER;;1256;
KOMMUNENUMMER;;1259;
KOMMUNENUMMER;;1260;
KOMMUNENUMMER;;1263;
KOMMUNENUMMER;;1264;
KOMMUNENUMMER;;1265;
KOMMUNENUMMER;;1266;
KOMMUNENUMMER;;1401;
KOMMUNENUMMER;;1411;
KOMMUNENUMMER;;1412;
KOMMUNENUMMER;;1413;
KOMMUNENUMMER;;1416;
KOMMUNENUMMER;;1417;
KOMMUNENUMMER;;1418;
KOMMUNENUMMER;;1419;
KOMMUNENUMMER;;1420;
KOMMUNENUMMER;;1421;
KOMMUNENUMMER;;1422;
KOMMUNENUMMER;;1424;
KOMMUNENUMMER;;1426;
KOMMUNENUMMER;;1428;
KOMMUNENUMMER;;1429;
KOMMUNENUMMER;;1430;
KOMMUNENUMMER;;1431;
KOMMUNENUMMER;;1432;
KOMMUNENUMMER;;1433;
KOMMUNENUMMER;;1438;
KOMMUNENUMMER;;1439;
KOMMUNENUMMER;;1441;
KOMMUNENUMMER;;1443;
KOMMUNENUMMER;;1444;
KOMMUNENUMMER;;1445;
KOMMUNENUMMER;;1449;
KOMMUNENUMMER;;1502;
KOMMUNENUMMER;;1504;
KOMMUNENUMMER;;1505;
KOMMUNENUMMER;;1511;
KOMMUNENUMMER;;1514;
KOMMUNENUMMER;;1515;
KOMMUNENUMMER;;1516;
KOMMUNENUMMER;;1517;
KOMMUNENUMMER;;1519;
KOMMUNENUMMER;;1520;
KOMMUNENUMMER;;1523;
KOMMUNENUMMER;;1524;
KOMMUNENUMMER;;1525;
KOMMUNENUMMER;;1526;
KOMMUNENUMMER;;1528;
KOMMUNENUMMER;;1529;
